# omega0=1, alpha=0.2
# theta0=-0.79, theta_dot0=0.1234
# t_start=0, t_end=50, h=0.0116355
#   t          x(t)                 v(t)       
4.734496484243712e+01 -1.251343988289009e+01 -5.248326561459001e-02
4.746132012590343e+01 -1.251439261278969e+01 3.529311907263762e-02
4.757767540936973e+01 -1.250544352051469e+01 1.174858367021919e-01
4.769403069283604e+01 -1.248732036540195e+01 1.927746624961967e-01
4.781038597630234e+01 -1.246089659589546e+01 2.599785800356375e-01
4.792674125976865e+01 -1.242717413884883e+01 3.180729860573701e-01
4.804309654323495e+01 -1.238726426741803e+01 3.662054207681441e-01
4.815945182670126e+01 -1.234236676459416e+01 4.037089346425360e-01
4.827580711016756e+01 -1.229374773413010e+01 4.301117220937515e-01
4.839216239363387e+01 -1.224271657966429e+01 4.451415549440204e-01
4.850851767710017e+01 -1.219060282909399e+01 4.487238632491364e-01
4.862487296056648e+01 -1.213873357953315e+01 4.409729749917686e-01
4.874122824403278e+01 -1.208841234546839e+01 4.221768977837789e-01
4.885758352749909e+01 -1.204089999547526e+01 3.927769183354003e-01
4.897393881096539e+01 -1.199739826965996e+01 3.533440237734629e-01
4.909029409443170e+01 -1.195903610870171e+01 3.045545733694507e-01
4.920664937789800e+01 -1.192685873594856e+01 2.471677041091255e-01
4.932300466136431e+01 -1.190181915946431e+01 1.820066509601413e-01
4.943935994483061e+01 -1.188477153907525e+01 1.099455747990711e-01
4.955571522829692e+01 -1.187646572173748e+01 3.190271935028621e-02
4.967207051176322e+01 -1.187754220233273e+01 -5.116013631168626e-02
4.978842579522953e+01 -1.188852682111987e+01 -1.382328220529952e-01
4.990478107869583e+01 -1.190982466070586e+01 -2.282482205094626e-01

